"Text";"Id"
"Ini polisi di kosan pada karaoke lagu-lagu coldplay, mo konser keknyaa.. atau ikut jaga keamanan?";"1660296490601029637"
"RT @Relyourbae2: Coldplay gadapet, Niki gadapet, Kpop konser juga gadapet, tapi kalo restu orang tuanya semoga dapet??????";"1660296447668137987"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660296335395004416"
"halo guyss yg mau pergi ke venue konser coldplay barengan dari bandung yukk bareng akuu. Aku open trip pp bandung - gbk nih?
https://t.co/3upVogL5iE";"1660296314473816064"
"Orang mau beli tiket konser coldplay karena fomo atau sekalipun dia snd hafal coldplay pu lagu ju na terserah dia to, ko dia pung doi sendiri ju?.";"1660295948797612033"
"RT @PasukanPawkemon: buat yg kmren war tiket coldplay gadapet, coba cek hashtag konser RtoV hari ini. bertebaran calo calo banting harga ti…";"1660295729733341186"
"RT @islah_bahrawi: @Dennysiregar7 Saya nyediain nasi bungkus. Mari demo! Kalau sampai kita gak kebagian tiket, siapapun yg ngeshare lagu2 C…";"1660295713652375553"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660295601173692416"
"RT @nabhan_r_p: @DokterTifa ini ada korelasinya antara LGBT dengan konser Coldplay.

https://t.co/vtwcSwTcVD

Kayaknya bakalan jadi ya? Hmm.";"1660295455190966272"
"@LArismi11 MUI....., mana @MUIPusat , yg beginian yg elo urusin, bukannya konser Coldplay ???, nanti ente pade minum Cold Flu lagi...";"1660295347355394048"
"RT @nabhan_r_p: @DokterTifa ini ada korelasinya antara LGBT dengan konser Coldplay.

https://t.co/vtwcSwTcVD

Kayaknya bakalan jadi ya? Hmm.";"1660295294247124994"
"Yaaaa begitulah

Cara Efektif Menghancurkan Percaloan Tiket Konser Coldplay. https://t.co/mS0FomMGzN lewat @YouTube";"1660295235073871874"
"RT @Relyourbae2: Coldplay gadapet, Niki gadapet, Kpop konser juga gadapet, tapi kalo restu orang tuanya semoga dapet??????";"1660295159513497602"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660295110503055366"
"Temen2 gw pada ceritaa sedih ga dapet tiket coldplay as always rwspon gw sebagai temen yaaaaa bodo amat...
Soalnya boro2 mikirin nonton konser, mikirin cicilan, biaya nikah sm biaya beli rumah aja udah budeg gw ;)";"1660295095126736896"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660295093360934913"
"RT @Relyourbae2: Coldplay gadapet, Niki gadapet, Kpop konser juga gadapet, tapi kalo restu orang tuanya semoga dapet??????";"1660294719996596227"
"RT @edo__________: Bismillah

?GIVE AWAY edisi syukuran Coldplay konser di Indonesia?

1. Album Red Velvet Queendom (Khusus Raveluv)
2. Els…";"1660294194764877824"
"RT @nabhan_r_p: MENANGGAPI BERITA TENTANG TIKET NONTON KONSER COLDPLAY YANG MENURUT KEMENKES BUTUH BOOSTER TERLEBIH DAHULU

PENGUMUMAN BAGI…";"1660294147201454080"
"RT @RD_4WR1212: Ketua MUI Anwar Abbas
Minta konser musik Coldplay Tidak di lanjutkan di Indonesia yang diagendakan pada 15 November 2023 di…";"1660294085893328900"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660294006327357441"
"RT @Fanianakmami: Pengen nonton konser coldplay?
https://t.co/6VR4ZSg5mY

https://t.co/UHGyWnac3D

https://t.co/obrSx60TJ2

https://t.co/pm…";"1660293994491056130"
"Gini ya jadi calo konser Coldplay ?? padahal aku sendiri gatau coldplay";"1660293979047616513"
"Padahal kalau bisa nonton konser coldplay aku pengin bawa bendera Slank https://t.co/WPNVvukW24";"1660293810281414656"
"RT @PasukanPawkemon: buat yg kmren war tiket coldplay gadapet, coba cek hashtag konser RtoV hari ini. bertebaran calo calo banting harga ti…";"1660293788315824128"
"RT @inilahdotcom: Ketua Umum Partai Kebangkitan Bangsa (PKB), Muhaimin Iskandar berjanji dirinya bakal menggelar konser Coldplay jika terpi…";"1660293642584727557"
"@priscillamey @coldplay Msh berharap ada day 2. Kalo gak ada jg cari2 wts moment deket2 hr konser..bs jg pas hari h langsung ke tkp kali aja dpt tiket underprice *calo panik takut gak balik modal ??";"1660293474300878848"
"wkwkwk mama papa ngomongin konser coldplay merembet ke ngomongin lgbt ?";"1660293356705173505"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660293277952917505"
"@tvOneNews Saya tidak setuju kalo bener bener ada yang mengijinkan dengan konser coldplay di GBK jakarta berarti yang mengingatkan nya berarti menyukai kaum LGBT dongg saya tidak setuju negara lain kata nya tidak setuju indonesia juga harus tidak setuju dong";"1660293061291937793"
"RT @inilahdotcom: ???Ketua Umum PKB, Muhaimin Iskandar atau Cak Imin (@cakimiNOW) berjanji dirinya bakal menggelar konser Coldplay secara g…";"1660293024122044418"
"RT @Relyourbae2: Coldplay gadapet, Niki gadapet, Kpop konser juga gadapet, tapi kalo restu orang tuanya semoga dapet??????";"1660293000386457600"
"RT @Heraloebss: Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alu…";"1660292908808048643"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660292896912986119"
"RT @Belajar_Ngeditt: Hallooooo cak Imin klo jadi bisa bebas dong LGBT di negeri ini???

Siap² aja kena azab....

https://t.co/FOXKGDl60I ht…";"1660292790109220866"
"Ready nih, DM yg serius no run

Raline Shah Suzy Pacaran BEM UI
Konser Coldplay Cat 1 2 3 4 5 6 7 8";"1660292451511451649"
"RT @Relyourbae2: Coldplay gadapet, Niki gadapet, Kpop konser juga gadapet, tapi kalo restu orang tuanya semoga dapet??????";"1660292343571050504"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660292157234876416"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660291965332897794"
"Kemenkes Peringatkan Penonton Konser Coldplay Vaksin Booster Kedua

https://t.co/Z2Oy9D6vp8";"1660291859669811201"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660291742019764230"
"Coldplay konser besok lagunya kira2 apa aja ya ?";"1660291464327491589"
"RT @Fanianakmami: Pengen nonton konser coldplay?
https://t.co/6VR4ZSg5mY

https://t.co/UHGyWnac3D

https://t.co/obrSx60TJ2

https://t.co/pm…";"1660291380126846977"
"RT @edo__________: Bismillah

?GIVE AWAY edisi syukuran Coldplay konser di Indonesia?

1. Album Red Velvet Queendom (Khusus Raveluv)
2. Els…";"1660291309394071553"
"@rljjaehyun @chanheeqy ASTAGHFIRULLAH KALIAN BERDOSAH SEKALI tapi jual aja dia biar kita bisa nonton konser coldplay ngubb";"1660291251202314247"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660290525835182082"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660290249271177220"
"RT @akucintaqm_: udah berapa banyak yg ditipu tiket konser coldplay? drop disini deh pelaku penipu tiket konser. aku jg korban? meskipun ba…";"1660290247677321217"
"perasaan dgn adanya konser coldplay ini bisa menyebabkan banyak huru hara di tanah air Indonesia";"1660289939739910148"
"RT @Fanianakmami: Pengen nonton konser coldplay?
https://t.co/6VR4ZSg5mY

https://t.co/UHGyWnac3D

https://t.co/obrSx60TJ2

https://t.co/pm…";"1660289691403583488"
"buat babang coldplay, kan konser terakhir tahun ini di KL, bolehlah ada plus plusnya ??";"1660289410502643715"
"RT @Heraloebss: Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alu…";"1660289294051983360"
"RT @elizabethlisa76: Noh yg ga percaya bahwa konser Coldplay itu penyokong dana ke komunitas LGBT

Tolak LGBTQ KLMNOP XYZ

????? https://t.…";"1660289177626497024"
"RT @nabhan_r_p: MENANGGAPI BERITA TENTANG TIKET NONTON KONSER COLDPLAY YANG MENURUT KEMENKES BUTUH BOOSTER TERLEBIH DAHULU

PENGUMUMAN BAGI…";"1660289141635186688"
"MUI Larang Coldplay Bawa Simbol LGBT saat Konser di Indonesia @arrahmah #arrahmahcom https://t.co/G3MDYKTf98";"1660289138057412608"
"RT @KompasTV: Minta Tidak Dilanjutkan, Wakil Ketua MUI Nilai Konser Coldplay Langgar Konstitusi karena Dukung LGBT https://t.co/79g8iaPO41";"1660288870838304770"
"RT @MySumatera: INI GAK MIMPI KAN? ? 

Setelah sekian lama yaa, akhirnya Coldplay bakal gelar konser juga di Indonesia tanggal 15 November…";"1660288678709825536"
"RT @nabhan_r_p: @DokterTifa ini ada korelasinya antara LGBT dengan konser Coldplay.

https://t.co/vtwcSwTcVD

Kayaknya bakalan jadi ya? Hmm.";"1660288503295643648"
"ini penipuan tiket konser coldplay ampe masuk tv dan diurusin polisi, giliran pas kpop rame aja polisinya diem-diem bae";"1660287977564835840"
"RT @tvOneNews: Penipuan Tiket Konser Coldplay, Penjual dan Promotor Bakal Diperiksa Bareskrim https://t.co/javQSxi49u";"1660287644788731904"
"RT @Relyourbae2: Coldplay gadapet, Niki gadapet, Kpop konser juga gadapet, tapi kalo restu orang tuanya semoga dapet??????";"1660287443223080961"
"RT @pawnenwin: @bersissik anjing nih penipu ganti username lagi wkwkwk dia scammer kuota gais sama scammer tiket konser Coldplay wkwk #zona…";"1660287396574031879"
"RT @Heraloebss: Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alu…";"1660287176633106432"
"@detikcom Gara2 konser coldplay  semua meniru kaum penyuka lubamg pantat";"1660287153862250497"
"RT @nuicemedia: MUI can lick our boots https://t.co/uHlvPkWxa0";"1660287123759726593"
"RT @Relyourbae2: Coldplay gadapet, Niki gadapet, Kpop konser juga gadapet, tapi kalo restu orang tuanya semoga dapet??????";"1660287114574200835"
"RT @CttnDmkrs: TAYANG DI TVONE SEKARANG! Pkl 20.00-21.30 WIB >> GEGER PENOLAKAN! “PELANGI” DI BALIK KONSER COLDPLAY #CatatanDemokrasi https…";"1660286800353718275"
"RT @cruachy: IDENTITAS TERDUGA PELAKU PENIPUAN TIKET KONSER COLDPLAY
A THREAD
.
Note : saya bukan korban, namun saya hanya menerima laporan…";"1660286767935913984"
"Ono thread sing dadi korban penipuan tiket konser Coldplay ora ? Ndelok tak wocone. Lagi gabut iki";"1660286472795348992"
"RT @PasukanPawkemon: buat yg kmren war tiket coldplay gadapet, coba cek hashtag konser RtoV hari ini. bertebaran calo calo banting harga ti…";"1660286226707132416"
"nntn coldplay sebenernya adalah wishlist top 3 gua, dan ya pengeen banget yakali enggaa?! pengen nangis sambil nyanyi di konsernya juga, tapi ya sadar gua masih mahasiswa dan waktu konser itu tabrakan sm jadwal magang. jd ya cm bisa nyesel aja paling bsk???";"1660286177587630080"
"ngakak yg ketipu tiket konser coldplay sampe di masukin acara berita anjir";"1660286103084208129"
"RT @Heraloebss: Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alu…";"1660286097472241664"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660285932287979520"
"RT @Relyourbae2: Coldplay gadapet, Niki gadapet, Kpop konser juga gadapet, tapi kalo restu orang tuanya semoga dapet??????";"1660285721763270657"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660285567182196736"
"RT @Relyourbae2: Coldplay gadapet, Niki gadapet, Kpop konser juga gadapet, tapi kalo restu orang tuanya semoga dapet??????";"1660285563772243968"
"RT @DitjenPajakRI: Tiket Konser Coldplay Tidak Kena PPN

-Utas- https://t.co/lwsq7gKuQH";"1660285460948877312"
"RT @inilahdotcom: ???Ketua Umum PKB, Muhaimin Iskandar atau Cak Imin (@cakimiNOW) berjanji dirinya bakal menggelar konser Coldplay secara g…";"1660285432872202242"
"RT @DitjenPajakRI: Tiket Konser Coldplay Tidak Kena PPN

-Utas- https://t.co/lwsq7gKuQH";"1660285404229300225"
"RT @Heraloebss: Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alu…";"1660285297756893185"
"RT @Fanianakmami: Pengen nonton konser coldplay?
https://t.co/6VR4ZSg5mY

https://t.co/UHGyWnac3D

https://t.co/obrSx60TJ2

https://t.co/pm…";"1660285264508637185"
"RT @cruachy: IDENTITAS TERDUGA PELAKU PENIPUAN TIKET KONSER COLDPLAY
A THREAD
.
Note : saya bukan korban, namun saya hanya menerima laporan…";"1660284966394302467"
"RT @cruachy: IDENTITAS TERDUGA PELAKU PENIPUAN TIKET KONSER COLDPLAY
A THREAD
.
Note : saya bukan korban, namun saya hanya menerima laporan…";"1660284963340832769"
"Harga tiket coldplay di tangan para calo naiknya parah banget, tapi ada nih saham yang harganya naik setara harga jual tiket coldplay? saham apa tuh? btw di e-commerce udah gak ada yg jual tiket coldplay yak? 
https://t.co/fjc3Ihoywr";"1660284487257972738"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660284474012368896"
"RT @NarasiNewsroom: Mantap nih, bisa senang-senang di konser sekaligus juga bijak menjaga lingkungan~

Btw, udah nonton wawancara eksklusif…";"1660284468001902594"
"Nyesek nya msh berasa ampe skrg kalah war tiket @coldplay 2x ?
Fans coldplay dr SMA, anak 80'an yg senasib mana suaranyaaaa..?
Kebayang bsk pas mreka konser aku cm nangis d pojokan buka2 live IG nya???
#ColdplayInJakarta #ColdplayinJKT";"1660284417179541504"
"Seorang influencer dari Palembang, Sumatra Selatan, menjadi korban penipuan tiket konser Coldplay. Selain itu belasan korban dugaan penipuan penjualan tiket konser tiket Coldplay melapor ke Bareskrim Polri. FDL

#iNews #Coldplay #TiketColdplay #Penipuan #KonserColdplay https://t.co/UG3YYSsSTw";"1660284312921448448"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660283886222585857"
"RT @Relyourbae2: Coldplay gadapet, Niki gadapet, Kpop konser juga gadapet, tapi kalo restu orang tuanya semoga dapet??????";"1660283859328720897"
"RT @Belajar_Ngeditt: Hallooooo cak Imin klo jadi bisa bebas dong LGBT di negeri ini???

Siap² aja kena azab....

https://t.co/FOXKGDl60I ht…";"1660283786133897217"
"@MadaPirmada @tanyakanrl Sama-sama, venue konser walaupun bukan di ICE juga suka ada opentrip juga, contohnya coldplay di GBK. Udah banyak opentrip yang buka tinggal kita cari aja yang deket sama rumah ??

Tapi biasanya opentrip buka khusus konser artis luar. Cmiiw ?";"1660283730144169984"
"RT @Relyourbae2: Coldplay gadapet, Niki gadapet, Kpop konser juga gadapet, tapi kalo restu orang tuanya semoga dapet??????";"1660283727581429760"
"Ibuku semakin berbahaya
Setelah minta diajak nonton konser iKON (tapi gatau kapan konser di Indo), terus minta nonton Coldplay (tapi blm dapet tiket sampe skrg), udah punya wishlist baru lagi, apakah itu???
MINTA NONTON KONSERNYA SEVENTEEN ?
MANA SEKARANG UDAH PUNYA BIAS ?";"1660283686594699268"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660283673051303942"
"RT @Fanianakmami: Pengen nonton konser coldplay?
https://t.co/6VR4ZSg5mY

https://t.co/UHGyWnac3D

https://t.co/obrSx60TJ2

https://t.co/pm…";"1660283360663699461"
"Karena kemaren fokus banget war coldplay, sampe lupa mau beli tiket konser nya  bruno major?";"1660283342993096704"
"@sosmedkeras Sekali entot 3,6 JT sini deh sama tmn gwa mau gak nanti duitnya buat gwa nonton konser Coldplay";"1660283118543319042"
"@sosmedkeras nnti kalo ada loker konser coldplay apply aja haha biar ga bayar. Pasti butuh tuh nnti.";"1660283083457957889"
"Salah satu cara memberantas calo : yaa jangan beli dari calo, putus mata rantainya, dan kalo tiket hasil nimbunnya ga laku, besok pas mendekati konser Coldplay, kira2 siapa yg lebih panik? Fans Coldplay yg ga kebagian tiket atau calo yg bakal rugi duit banyak?";"1660283010846199809"
"RT @islah_bahrawi: @Dennysiregar7 Saya nyediain nasi bungkus. Mari demo! Kalau sampai kita gak kebagian tiket, siapapun yg ngeshare lagu2 C…";"1660282567097212935"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660282224418357248"
"RT @kompascom: Nicho Saputra Nugraha, dokter di Palembang menjadi korban penipuan pembelian tiket konser Coldplay melalui jasa titip (jasti…";"1660282113390964737"
"RT @cruachy: IDENTITAS TERDUGA PELAKU PENIPUAN TIKET KONSER COLDPLAY
A THREAD
.
Note : saya bukan korban, namun saya hanya menerima laporan…";"1660282087562416128"
"Cara Efektif Menghancurkan Percaloan Tiket Konser Coldplay. https://t.co/wQl3EH8W8R via @YouTube";"1660281977646514183"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660281783727050757"
"RT @Heraloebss: Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alu…";"1660281766417154049"
"Ga dpt tiket coldplay msh gapapa. Kalo ga dpt tiket smtown in jkt fix nangis sebulan sih wkwkwk walaupun ku yakin harganya bisa 2-3x lipat drpd harga eceran konser tiap fandom";"1660281719336108032"
"@RepalRamadani Gak bisa nonton konser coldplay";"1660281669700698113"
"RT @Mah5Utari: Klo saja Agen Tiket Ibu Dibyo jual jg,, 
raja tiket konser/event olahraga di era 70-80-90-2000an awal..

Malah jual tiket Ko…";"1660281582832480257"
"@Riorigami_ Yah padhl nnt di konser Coldplay mau bawa ls nwjns";"1660281440414875648"
"RT @Heraloebss: Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alu…";"1660281291563204612"
"RT @Fanianakmami: Pengen nonton konser coldplay?
https://t.co/6VR4ZSg5mY

https://t.co/UHGyWnac3D

https://t.co/obrSx60TJ2

https://t.co/pm…";"1660281243752337412"
"RT @Heraloebss: Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alu…";"1660280865333846017"
"RT @ajies4ra: Cold Play dipastikan akan dtg dan konser di Indonesia meski ada ancaman pengepungan bandara oleh pasukan Nasbung.
Polri tentu…";"1660280849726836739"
"RT @Heraloebss: Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alu…";"1660280725084721153"
"Plis bgt timeline twitter sekarang isinya seputar konser Red Velvet sama Coldplay ?";"1660280669128343552"
"Gak jodoh nonton konser yg non kpop. Kayak AM gadapet. Coldplay jg gadapet. Tp hati gua legowo gitu daripada EXO-SC yg webnya error gua nangis sesenggukan kayak konsernya hari kamis trs jumatnya kiamat? asli nonton exo emg penuh air mata tp alhamdulillahnya selalu ada aja";"1660280548349345794"
"RT @Relyourbae2: Coldplay gadapet, Niki gadapet, Kpop konser juga gadapet, tapi kalo restu orang tuanya semoga dapet??????";"1660280087789580288"
"RT @writeasleey: edisi ketipu tiket konser coldplay

— haechan few tweets au https://t.co/21XZ69PDO7";"1660280059545124865"
"RT @sugarmy_ratih: WTS Tiket Coldplay Suga Agustd atau Tiket konser apapun. Ini buat yang WTB tiket coldplay khususnya aku bikinin CATATAN…";"1660280036451319808"
"Kapan open form? Aku mau war buat pacaran bulan juni ?? — Hahahahaha gemasnya. Open form tanggal 25, sayang. Tapi tenang aja warnya bukan kayak konser Cóldplay kok. Terima kasih banyak udah mau menunggu. Semoga bisa bertemu, ya?  https://t.co/BGURDxee9J";"1660279741205876736"
"Huhuhu Coldplay akan konser di Amsterdam. Kebetulan aku frei 15 Juli ?";"1660279723082018816"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660279680648491008"
"Coldplay batal konser di Indonesia?";"1660279648079712256"
"@Aziefebiand Jam’nya blm d announc ya,
Klo mulai malam paling siang udah k gbk, mau foto2 dlu poster coldplay heheheh
Btw nie tmenku ada nih jual , td bkin story ig ,
Sp tau km mau bli d situ,
Yg jlas si trusted, tmen nonton konser jg 
Nnti ak ksih ig’nya klo km mau";"1660279487664390146"
"@tanyarlfes tahun lalu pernah bikin twit, 'kalo coldplay konser di indo baru pengen nonton' pas akan konser beneran gadapet tiket ?";"1660279369993166848"
"WTB Tiket Konser Coldplay cat 2 in Jakarta.
Need 2 tix 
Yang harganya masih reasonable.
Please hit me up";"1660279212308328448"
"RT @cruachy: IDENTITAS TERDUGA PELAKU PENIPUAN TIKET KONSER COLDPLAY
A THREAD
.
Note : saya bukan korban, namun saya hanya menerima laporan…";"1660279163381764096"
"RT @AirinDatangLagi: SUER??
aku lebih milih bayar aja gpp Kok @cakimiNOW 
https://t.co/sWFe70joa5";"1660279098743353347"
"RT @Heraloebss: Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alu…";"1660278988210855938"
"RT @Heraloebss: Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alu…";"1660278327624753153"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660278204043784193"
"RT @ajies4ra: Cold Play dipastikan akan dtg dan konser di Indonesia meski ada ancaman pengepungan bandara oleh pasukan Nasbung.
Polri tentu…";"1660278178294956033"
"RT @Bg_Vigor: KAGET BANGET pas denger banyak yg ketipu beli tiket konser Coldplay online

Merespon adanya laporan beberapa akun Twitter ata…";"1660278165141594113"
"RT @Heraloebss: Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alu…";"1660278140189687812"
"RT @nabhan_r_p: @DokterTifa ini ada korelasinya antara LGBT dengan konser Coldplay.

https://t.co/vtwcSwTcVD

Kayaknya bakalan jadi ya? Hmm.";"1660278137207537664"
"RT @kevynsaverio: Merusak Akhlak dan Moral Anak Bangsa, Alasan Anwar Abbas MUI Tolak Konser Coldplay

Coldlay bkn sponsor utk kampanyekan L…";"1660278077514207232"
"/ootd/ hallo kakak2 aku ada rekomendasi sepatu boots yg cakep2 cocok banget buat ke konser coldplay, niki, agustd dll atau buat ootd juga pasti cakep banget, boleh dicek dulu nih? https://t.co/8yOjrGie9J";"1660278046665113600"
"RT @islah_bahrawi: @Dennysiregar7 Saya nyediain nasi bungkus. Mari demo! Kalau sampai kita gak kebagian tiket, siapapun yg ngeshare lagu2 C…";"1660277684612788225"
"Gue daftar jadi guard konser Coldplay aja kali ya. Ga dapet tiket juga https://t.co/GqqSsINwdK";"1660277484783550466"
"RT @Heraloebss: Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alu…";"1660277213089107968"
"RT @edo__________: Bismillah

?GIVE AWAY edisi syukuran Coldplay konser di Indonesia?

1. Album Red Velvet Queendom (Khusus Raveluv)
2. Els…";"1660277192956448768"
"RT @DitjenPajakRI: Tiket Konser Coldplay Tidak Kena PPN

-Utas- https://t.co/lwsq7gKuQH";"1660276985455849478"
"RT @AirinDatangLagi: SUER??
aku lebih milih bayar aja gpp Kok @cakimiNOW 
https://t.co/sWFe70joa5";"1660276980074573824"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660276907240222729"
"Menpora, Dito Ariotedjo membuka kemungkinan akan membagikan tiket konser grup musik asal London, Inggris, Coldplay ke atlet berprestasi di SEA Games 2023 #ThePhraseID #Clodplay #konsercoldplay #SUGBK #jakarta #Menpora
https://t.co/ASp3P1VOWB";"1660276758560616452"
"RT @elizabethlisa76: Noh yg ga percaya bahwa konser Coldplay itu penyokong dana ke komunitas LGBT

Tolak LGBTQ KLMNOP XYZ

????? https://t.…";"1660276690302668802"
"RT @Belajar_Ngeditt: Hallooooo cak Imin klo jadi bisa bebas dong LGBT di negeri ini???

Siap² aja kena azab....

https://t.co/FOXKGDl60I ht…";"1660276527744045057"
"Kembali aktif event mingguan sebelum konser coldplay tiba https://t.co/cgWt265Yf9";"1660276526565457921"
"RT @Heraloebss: Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alu…";"1660276220616151042"
"RT @elizabethlisa76: Noh yg ga percaya bahwa konser Coldplay itu penyokong dana ke komunitas LGBT

Tolak LGBTQ KLMNOP XYZ

????? https://t.…";"1660276196394012672"
"RT @pawnenwin: @bersissik anjing nih penipu ganti username lagi wkwkwk dia scammer kuota gais sama scammer tiket konser Coldplay wkwk #zona…";"1660276160125894656"
"RT @nabhan_r_p: @DokterTifa ini ada korelasinya antara LGBT dengan konser Coldplay.

https://t.co/vtwcSwTcVD

Kayaknya bakalan jadi ya? Hmm.";"1660276032996528128"
"Bagi Kalian yang kalah  WAR tiket Coldplay di Jakarta  jangan berkecil, setelah konser di GBK Coldplay lanjut konser di Alun2 Lamongan dengan tiket yang lebih Miring https://t.co/RpNBisxfwu";"1660276020610752512"
"RT @pawnenwin: @bersissik anjing nih penipu ganti username lagi wkwkwk dia scammer kuota gais sama scammer tiket konser Coldplay wkwk #zona…";"1660275774417670145"
"RT @pawnenwin: @bersissik anjing nih penipu ganti username lagi wkwkwk dia scammer kuota gais sama scammer tiket konser Coldplay wkwk #zona…";"1660275695086604288"
"RT @geloraco: Usai PA 212, Giliran MUI Ikut Tolak Konser Coldplay di Indonesia: Langgar Pancasila dan UUD 1945
https://t.co/0RS6MWYWVM";"1660275663289618433"
"RT @gppudhbiasa: PLISSS RT
??SCAMMER PENIPUAN TIKET KONSER NIKI ??

tag wts wtb niki

Mau ngasih tau buat kalian yg cari tiket niki/coldpla…";"1660275657983815681"
"RT @pawnenwin: @bersissik anjing nih penipu ganti username lagi wkwkwk dia scammer kuota gais sama scammer tiket konser Coldplay wkwk #zona…";"1660275622567116800"
"RT @pawnenwin: @bersissik anjing nih penipu ganti username lagi wkwkwk dia scammer kuota gais sama scammer tiket konser Coldplay wkwk #zona…";"1660275533329096704"
"Positifnya, kejadian yang menimpa Jin BTS sudah ditangani dan kondisinya baik-baik saja sampai sekarang. 
Ternyata setelah lewat hari, kok saya tidak terlalu kecewa ya belum dapat tiket konser Coldplay Jkt. Lebih ke pasrah sih, percaya kalau rezeki, pasti ada jalan.";"1660275506833661953"
